teamId,teamPosition,championName,win,kills,deaths,assists,visionScore,matchId
100,MIDDLE,Zoe,False,10,5,6,25,SG2_79302720
100,BOTTOM,Lucian,False,11,6,8,12,SG2_79302720
100,UTILITY,Janna,False,1,12,17,62,SG2_79302720
200,TOP,Kayle,True,11,5,7,9,SG2_79302720
200,JUNGLE,Udyr,True,8,2,11,19,SG2_79302720
200,MIDDLE,Akali,True,6,9,6,19,SG2_79302720
200,BOTTOM,Kaisa,True,8,6,10,15,SG2_79302720
200,UTILITY,Leona,True,3,7,23,82,SG2_79302720
100,TOP,Sett,True,5,7,9,21,SG2_79313131
100,JUNGLE,Lillia,True,13,3,12,22,SG2_79313131
100,MIDDLE,Xayah,True,7,6,18,26,SG2_79313131
100,BOTTOM,Lux,True,13,5,17,15,SG2_79313131
100,UTILITY,Zoe,True,5,9,19,108,SG2_79313131
200,TOP,Jax,False,10,9,5,24,SG2_79313131
200,JUNGLE,Olaf,False,7,8,14,54,SG2_79313131
200,MIDDLE,Malphite,False,4,5,12,25,SG2_79313131
200,BOTTOM,Kaisa,False,9,10,9,15,SG2_79313131
200,UTILITY,Nautilus,False,0,11,12,76,SG2_79313131
100,TOP,Shen,False,0,9,5,13,SG2_75688953
100,JUNGLE,LeeSin,False,8,6,4,33,SG2_75688953
100,MIDDLE,Vladimir,False,1,8,5,20,SG2_75688953
100,BOTTOM,Aphelios,False,4,4,2,24,SG2_75688953
100,UTILITY,Thresh,False,2,4,2,87,SG2_75688953
200,TOP,Ornn,True,3,0,12,14,SG2_75688953
200,JUNGLE,Ekko,True,6,3,2,28,SG2_75688953
200,MIDDLE,Mel,True,9,4,6,17,SG2_75688953
200,BOTTOM,Sivir,True,7,3,6,30,SG2_75688953
200,UTILITY,Elise,True,6,5,11,114,SG2_75688953
100,TOP,Garen,False,1,8,2,27,SG2_77510046
100,JUNGLE,Talon,False,1,6,4,39,SG2_77510046
100,MIDDLE,Azir,False,0,6,4,32,SG2_77510046
100,BOTTOM,Varus,False,6,6,3,30,SG2_77510046
100,UTILITY,Nami,False,3,5,6,107,SG2_77510046
200,TOP,Darius,True,13,2,5,26,SG2_77510046
200,JUNGLE,MonkeyKing,True,7,2,15,51,SG2_77510046
200,MIDDLE,Sylas,True,4,1,7,23,SG2_77510046
200,BOTTOM,MissFortune,True,7,4,10,35,SG2_77510046
200,UTILITY,Soraka,True,0,2,23,100,SG2_77510046
100,TOP,Riven,False,6,5,2,13,SG2_79382508
100,JUNGLE,Ambessa,False,10,5,3,14,SG2_79382508
100,MIDDLE,Viktor,False,7,5,4,9,SG2_79382508
100,BOTTOM,Jhin,False,2,3,13,7,SG2_79382508
100,UTILITY,Ashe,False,4,7,11,62,SG2_79382508
200,TOP,Jayce,True,9,5,5,27,SG2_79382508
200,JUNGLE,LeeSin,True,7,2,4,15,SG2_79382508
200,MIDDLE,Mel,True,5,8,5,11,SG2_79382508
200,BOTTOM,Sivir,True,3,6,6,15,SG2_79382508
200,UTILITY,Lux,True,1,8,10,55,SG2_79382508
100,TOP,Mordekaiser,False,2,10,3,24,SG2_76590441
100,JUNGLE,XinZhao,False,2,13,8,29,SG2_76590441
100,MIDDLE,Akshan,False,16,4,12,30,SG2_76590441
100,BOTTOM,Kaisa,False,11,13,8,53,SG2_76590441
100,UTILITY,Pyke,False,6,11,11,123,SG2_76590441
200,TOP,Yone,True,8,4,12,28,SG2_76590441
200,JUNGLE,Ekko,True,8,4,17,30,SG2_76590441
200,MIDDLE,Syndra,True,8,9,7,32,SG2_76590441
200,BOTTOM,Jhin,True,20,9,13,29,SG2_76590441
200,UTILITY,Elise,True,7,11,20,120,SG2_76590441
100,TOP,Jax,False,2,6,5,36,SG2_78956923
100,JUNGLE,LeeSin,False,7,9,13,35,SG2_78956923
100,MIDDLE,Mel,False,14,8,4,26,SG2_78956923
100,BOTTOM,Jhin,False,4,7,10,10,SG2_78956923
100,UTILITY,Karma,False,0,9,17,84,SG2_78956923
200,TOP,Udyr,True,8,8,8,18,SG2_78956923
200,JUNGLE,XinZhao,True,3,5,15,28,SG2_78956923
200,MIDDLE,Ryze,True,17,3,5,25,SG2_78956923
200,BOTTOM,Draven,True,10,3,4,17,SG2_78956923
200,UTILITY,Nautilus,True,1,9,23,100,SG2_78956923
100,TOP,Urgot,True,9,9,5,13,SG2_79419583
100,JUNGLE,Udyr,True,3,2,14,30,SG2_79419583
100,MIDDLE,Leblanc,True,9,2,8,26,SG2_79419583
100,BOTTOM,MissFortune,True,4,4,10,15,SG2_79419583
100,UTILITY,Yuumi,True,1,4,14,72,SG2_79419583
200,TOP,Ambessa,False,5,8,3,13,SG2_79419583
200,JUNGLE,LeeSin,False,7,5,4,37,SG2_79419583
200,MIDDLE,Zeri,False,0,5,5,24,SG2_79419583
200,BOTTOM,Velkoz,False,9,4,3,15,SG2_79419583
200,UTILITY,Senna,False,0,4,13,62,SG2_79419583
100,TOP,Zed,True,6,0,2,9,SG2_77392474
100,JUNGLE,Ivern,True,5,1,5,13,SG2_77392474
100,MIDDLE,Viktor,True,3,2,3,8,SG2_77392474
100,BOTTOM,Jinx,True,5,0,2,17,SG2_77392474
100,UTILITY,Elise,True,1,1,7,24,SG2_77392474
200,TOP,Jayce,False,0,5,0,4,SG2_77392474
200,JUNGLE,Pantheon,False,3,3,0,11,SG2_77392474
200,MIDDLE,Ahri,False,0,5,3,8,SG2_77392474
200,BOTTOM,Xayah,False,0,5,0,8,SG2_77392474
200,UTILITY,Lulu,False,1,2,0,24,SG2_77392474
100,TOP,Ambessa,True,12,3,5,21,SG2_79069515
100,JUNGLE,LeeSin,True,10,3,22,29,SG2_79069515
100,MIDDLE,Diana,True,16,4,7,14,SG2_79069515
100,BOTTOM,Jhin,True,5,7,16,16,SG2_79069515
100,UTILITY,Rakan,True,0,3,31,78,SG2_79069515
200,TOP,Gwen,False,2,8,0,18,SG2_79069515
200,JUNGLE,Viego,False,7,10,4,31,SG2_79069515
200,MIDDLE,Aurora,False,3,10,8,15,SG2_79069515
200,BOTTOM,Kaisa,False,8,7,8,13,SG2_79069515
200,UTILITY,Soraka,False,0,8,14,80,SG2_79069515
100,TOP,Fiora,False,6,6,2,20,SG2_78529643
100,JUNGLE,Nidalee,False,3,6,8,31,SG2_78529643
100,MIDDLE,Leblanc,False,8,6,2,19,SG2_78529643
100,BOTTOM,Draven,False,5,9,3,8,SG2_78529643
100,UTILITY,Bard,False,0,4,7,113,SG2_78529643
200,TOP,Riven,True,8,4,7,11,SG2_78529643
200,JUNGLE,Shaco,True,5,8,10,27,SG2_78529643
200,MIDDLE,Ahri,True,1,6,6,24,SG2_78529643
200,BOTTOM,Aphelios,True,17,2,4,26,SG2_78529643
200,UTILITY,Velkoz,True,0,3,13,81,SG2_78529643
100,TOP,Mordekaiser,True,2,0,2,6,SG2_79275314
100,JUNGLE,Hecarim,True,4,1,3,13,SG2_79275314
100,MIDDLE,Sylas,True,8,3,4,6,SG2_79275314
100,BOTTOM,Vayne,True,8,1,1,9,SG2_79275314
100,UTILITY,Braum,True,0,1,13,28,SG2_79275314
200,TOP,Rumble,False,0,3,1,6,SG2_79275314
200,JUNGLE,Rengar,False,1,4,0,15,SG2_79275314
200,MIDDLE,Vladimir,False,1,5,1,2,SG2_79275314
200,BOTTOM,Kaisa,False,1,6,1,16,SG2_79275314
200,UTILITY,Alistar,False,2,4,1,27,SG2_79275314
100,MIDDLE,Zed,True,18,0,4,21,SG2_76392060
100,JUNGLE,FiddleSticks,True,7,3,15,54,SG2_76392060
100,TOP,Rumble,True,3,2,7,5,SG2_76392060
100,BOTTOM,Varus,True,7,5,7,11,SG2_76392060
100,UTILITY,Sona,True,1,5,24,66,SG2_76392060
200,TOP,Malphite,False,2,4,4,13,SG2_76392060
200,JUNGLE,JarvanIV,False,4,6,1,24,SG2_76392060
200,MIDDLE,Singed,False,1,12,0,9,SG2_76392060
200,BOTTOM,Lucian,False,6,9,6,17,SG2_76392060
200,UTILITY,Nami,False,2,5,10,47,SG2_76392060
100,TOP,KSante,False,5,3,7,18,SG2_78295041
100,JUNGLE,JarvanIV,False,7,8,12,31,SG2_78295041
100,MIDDLE,Ryze,False,8,7,3,24,SG2_78295041
100,BOTTOM,Velkoz,False,3,8,6,19,SG2_78295041
100,UTILITY,Leona,False,1,14,10,74,SG2_78295041
200,TOP,Yorick,True,4,6,7,20,SG2_78295041
200,JUNGLE,Pantheon,True,13,4,11,30,SG2_78295041
200,MIDDLE,Ahri,True,9,2,9,41,SG2_78295041
200,BOTTOM,Lucian,True,9,8,9,26,SG2_78295041
200,UTILITY,Nami,True,5,4,23,71,SG2_78295041
100,TOP,DrMundo,True,1,1,2,8,SG2_75808221
100,JUNGLE,Vi,True,7,3,6,10,SG2_75808221
100,MIDDLE,Smolder,True,3,3,7,11,SG2_75808221
100,BOTTOM,Nilah,True,4,4,5,12,SG2_75808221
100,UTILITY,Rakan,True,1,1,10,34,SG2_75808221
200,TOP,Jax,False,2,3,0,10,SG2_75808221
200,JUNGLE,Viego,False,0,3,3,16,SG2_75808221
200,MIDDLE,Sylas,False,6,5,1,19,SG2_75808221
200,BOTTOM,Corki,False,4,3,2,8,SG2_75808221
200,UTILITY,Milio,False,0,2,8,34,SG2_75808221
100,TOP,Garen,True,8,2,4,7,SG2_79163016
100,JUNGLE,Kindred,True,9,2,6,8,SG2_79163016
100,MIDDLE,Syndra,True,4,3,6,8,SG2_79163016
100,BOTTOM,Nilah,True,5,4,5,7,SG2_79163016
100,UTILITY,Janna,True,3,2,15,22,SG2_79163016
200,TOP,Jax,False,0,5,2,8,SG2_79163016
200,JUNGLE,Diana,False,5,7,0,12,SG2_79163016
200,MIDDLE,Irelia,False,3,5,2,7,SG2_79163016
200,BOTTOM,Aphelios,False,5,5,0,6,SG2_79163016
200,UTILITY,Blitzcrank,False,0,7,7,18,SG2_79163016
100,TOP,Volibear,False,7,7,7,11,SG2_79249851
100,JUNGLE,MonkeyKing,False,2,10,11,35,SG2_79249851
100,MIDDLE,Xerath,False,6,3,6,30,SG2_79249851
100,BOTTOM,MissFortune,False,9,7,9,24,SG2_79249851
100,UTILITY,Janna,False,0,5,17,112,SG2_79249851
200,TOP,Aatrox,True,3,6,8,30,SG2_79249851
200,JUNGLE,LeeSin,True,10,4,14,60,SG2_79249851
200,MIDDLE,Viktor,True,6,6,15,29,SG2_79249851
200,BOTTOM,Lucian,True,13,6,7,21,SG2_79249851
200,UTILITY,Milio,True,0,2,23,121,SG2_79249851
100,TOP,Gnar,True,3,6,7,19,SG2_79057781
100,JUNGLE,Gwen,True,14,5,10,29,SG2_79057781
100,MIDDLE,Ahri,True,4,4,13,22,SG2_79057781
100,BOTTOM,Zeri,True,8,10,4,21,SG2_79057781
100,UTILITY,Soraka,True,0,10,18,72,SG2_79057781
200,TOP,Aatrox,False,5,4,4,25,SG2_79057781
200,JUNGLE,Pantheon,False,10,4,12,23,SG2_79057781
200,MIDDLE,Ambessa,False,7,8,4,11,SG2_79057781
200,BOTTOM,Velkoz,False,8,4,15,12,SG2_79057781
200,UTILITY,Lux,False,5,9,14,85,SG2_79057781
100,TOP,Riven,True,8,2,4,6,SG2_77966238
100,JUNGLE,Warwick,True,3,2,5,10,SG2_77966238
100,MIDDLE,Katarina,True,7,1,4,8,SG2_77966238
100,BOTTOM,Aphelios,True,8,1,1,8,SG2_77966238
100,UTILITY,Rell,True,1,1,13,29,SG2_77966238
200,TOP,Mordekaiser,False,0,8,5,5,SG2_77966238
200,JUNGLE,Graves,False,4,6,1,13,SG2_77966238
200,MIDDLE,Mel,False,3,4,0,9,SG2_77966238
200,BOTTOM,Ezreal,False,0,5,1,10,SG2_77966238
200,UTILITY,Karma,False,0,4,3,30,SG2_77966238
100,TOP,Urgot,True,5,4,5,14,SG2_78889086
100,JUNGLE,Elise,True,17,3,9,25,SG2_78889086
100,MIDDLE,Ekko,True,7,2,7,13,SG2_78889086
100,BOTTOM,Varus,True,5,1,11,10,SG2_78889086
100,UTILITY,Velkoz,True,4,4,12,45,SG2_78889086
200,TOP,Nasus,False,1,8,6,10,SG2_78889086
200,JUNGLE,Viego,False,6,7,3,18,SG2_78889086
200,MIDDLE,Zoe,False,2,8,4,19,SG2_78889086
200,BOTTOM,Ezreal,False,4,7,3,7,SG2_78889086
200,UTILITY,Braum,False,1,8,8,44,SG2_78889086
100,TOP,Aatrox,False,2,5,5,15,SG2_78843269
100,JUNGLE,Ekko,False,4,3,4,16,SG2_78843269
100,MIDDLE,Viktor,False,1,7,3,15,SG2_78843269
100,BOTTOM,Kaisa,False,5,4,2,15,SG2_78843269
100,UTILITY,Thresh,False,1,7,9,54,SG2_78843269
200,TOP,Darius,True,5,3,5,12,SG2_78843269
200,JUNGLE,Nunu,True,6,4,13,13,SG2_78843269
200,MIDDLE,Veigar,True,8,2,3,17,SG2_78843269
200,BOTTOM,Lucian,True,6,4,10,20,SG2_78843269
200,UTILITY,Nami,True,1,0,17,77,SG2_78843269
100,TOP,Ambessa,True,2,1,1,4,SG2_76516704
100,JUNGLE,Poppy,True,2,2,3,1,SG2_76516704
100,MIDDLE,Gragas,True,0,1,2,7,SG2_76516704
100,BOTTOM,Varus,True,4,1,2,7,SG2_76516704
100,UTILITY,Alistar,True,2,1,4,7,SG2_76516704
200,TOP,Teemo,False,1,2,1,3,SG2_76516704
200,JUNGLE,Viego,False,2,3,0,6,SG2_76516704
200,MIDDLE,Sylas,False,1,0,1,1,SG2_76516704
200,BOTTOM,Jhin,False,1,3,1,4,SG2_76516704
200,UTILITY,Karma,False,1,2,2,6,SG2_76516704
100,TOP,Camille,True,0,0,0,0,SG2_78397036
100,JUNGLE,Karthus,True,0,0,0,1,SG2_78397036
100,MIDDLE,Syndra,True,0,0,0,1,SG2_78397036
100,BOTTOM,Twitch,True,0,0,0,0,SG2_78397036
100,UTILITY,Thresh,True,0,0,0,0,SG2_78397036
200,TOP,Gangplank,False,0,0,0,0,SG2_78397036
200,JUNGLE,Hecarim,False,0,0,0,1,SG2_78397036
200,BOTTOM,Velkoz,False,0,0,0,1,SG2_78397036
200,UTILITY,Leona,False,0,0,0,1,SG2_78397036
100,TOP,Gangplank,False,6,8,12,24,SG2_76833153
100,JUNGLE,Volibear,False,7,9,7,40,SG2_76833153
100,MIDDLE,Velkoz,False,12,6,10,48,SG2_76833153
100,BOTTOM,Tristana,False,7,5,11,24,SG2_76833153
100,UTILITY,Bard,False,5,11,18,130,SG2_76833153
200,TOP,Kayle,True,9,12,16,39,SG2_76833153
200,JUNGLE,Udyr,True,11,5,17,69,SG2_76833153
200,MIDDLE,Qiyana,True,14,6,11,34,SG2_76833153
200,BOTTOM,Lux,True,3,8,16,21,SG2_76833153
200,UTILITY,Soraka,True,2,6,26,129,SG2_76833153
100,TOP,DrMundo,False,3,8,7,19,SG2_77409738
100,JUNGLE,XinZhao,False,4,8,17,40,SG2_77409738
100,MIDDLE,Viktor,False,4,11,4,16,SG2_77409738
100,BOTTOM,Kalista,False,8,8,6,20,SG2_77409738
100,UTILITY,Neeko,False,4,10,9,72,SG2_77409738
200,TOP,Aatrox,True,10,9,8,34,SG2_77409738
200,JUNGLE,Rammus,True,9,4,23,27,SG2_77409738
200,MIDDLE,Taliyah,True,11,1,15,29,SG2_77409738
200,BOTTOM,Varus,True,12,7,8,20,SG2_77409738
200,UTILITY,Zilean,True,3,2,31,96,SG2_77409738
100,TOP,Sett,True,5,4,11,15,SG2_77765509
100,JUNGLE,Nidalee,True,25,1,6,22,SG2_77765509
100,MIDDLE,Yone,True,6,4,7,12,SG2_77765509
100,BOTTOM,Xayah,True,4,10,3,10,SG2_77765509
100,UTILITY,Yuumi,True,0,2,24,40,SG2_77765509
200,TOP,Urgot,False,5,10,3,10,SG2_77765509
200,JUNGLE,Kindred,False,0,10,7,18,SG2_77765509
200,MIDDLE,Galio,False,3,9,4,13,SG2_77765509
200,BOTTOM,Samira,False,12,6,4,14,SG2_77765509
200,UTILITY,Zilean,False,1,5,14,64,SG2_77765509
100,TOP,Illaoi,True,8,3,6,13,SG2_77146730
100,JUNGLE,Ivern,True,3,7,22,37,SG2_77146730
100,MIDDLE,Taliyah,True,13,6,11,28,SG2_77146730
100,BOTTOM,Sivir,True,13,3,12,38,SG2_77146730
100,UTILITY,Yuumi,True,0,2,25,44,SG2_77146730
200,TOP,Vayne,False,3,8,3,23,SG2_77146730
200,JUNGLE,Hecarim,False,7,5,4,20,SG2_77146730
200,MIDDLE,Veigar,False,4,7,4,26,SG2_77146730
200,BOTTOM,Kaisa,False,4,8,7,16,SG2_77146730
200,UTILITY,Thresh,False,3,9,5,72,SG2_77146730
100,TOP,Malphite,False,2,4,3,12,SG2_75859413
100,JUNGLE,Ivern,False,8,5,8,29,SG2_75859413
100,MIDDLE,Mel,False,4,5,4,12,SG2_75859413
100,BOTTOM,Smolder,False,6,3,7,22,SG2_75859413
100,UTILITY,Soraka,False,3,9,13,57,SG2_75859413
200,TOP,Ryze,True,1,3,6,20,SG2_75859413
200,JUNGLE,Belveth,True,13,1,4,21,SG2_75859413
200,MIDDLE,Quinn,True,6,6,7,18,SG2_75859413
200,BOTTOM,Jhin,True,5,2,9,14,SG2_75859413
200,UTILITY,Brand,True,1,11,5,57,SG2_75859413
100,TOP,Singed,False,3,7,4,23,SG2_74272649
100,JUNGLE,Vi,False,11,9,7,23,SG2_74272649
100,MIDDLE,Sion,False,2,6,8,20,SG2_74272649
100,BOTTOM,Kaisa,False,6,11,3,13,SG2_74272649
100,UTILITY,Neeko,False,3,10,12,94,SG2_74272649
200,TOP,DrMundo,True,5,3,4,14,SG2_74272649
200,JUNGLE,Qiyana,True,15,6,10,37,SG2_74272649
200,MIDDLE,Viktor,True,7,4,14,21,SG2_74272649
200,BOTTOM,Zeri,True,12,5,7,14,SG2_74272649
200,UTILITY,Lulu,True,3,7,26,82,SG2_74272649
100,TOP,Renekton,False,2,7,3,20,SG2_77764898
100,JUNGLE,Viego,False,13,10,5,32,SG2_77764898
100,MIDDLE,Yone,False,8,8,7,35,SG2_77764898
100,BOTTOM,Ezreal,False,1,5,8,20,SG2_77764898
100,UTILITY,Shaco,False,3,4,10,101,SG2_77764898
200,TOP,Gnar,True,9,2,12,39,SG2_77764898
200,JUNGLE,Pantheon,True,3,8,14,40,SG2_77764898
200,MIDDLE,Irelia,True,12,7,4,20,SG2_77764898
200,BOTTOM,Varus,True,5,7,12,25,SG2_77764898
200,UTILITY,Neeko,True,5,3,16,122,SG2_77764898
100,TOP,Yasuo,False,0,4,3,17,SG2_79351894
100,JUNGLE,Maokai,False,1,7,8,32,SG2_79351894
100,MIDDLE,Zed,False,3,6,4,20,SG2_79351894
100,BOTTOM,Smolder,False,6,3,1,22,SG2_79351894
100,UTILITY,Lux,False,3,5,4,89,SG2_79351894
200,TOP,Garen,True,10,2,2,14,SG2_79351894
200,JUNGLE,Talon,True,8,3,6,34,SG2_79351894
200,MIDDLE,Viktor,True,2,2,10,29,SG2_79351894
200,BOTTOM,Xayah,True,4,1,5,29,SG2_79351894
200,UTILITY,Lulu,True,1,5,13,99,SG2_79351894
100,TOP,Nasus,True,3,7,16,22,SG2_79010437
100,JUNGLE,Viego,True,17,6,8,32,SG2_79010437
100,MIDDLE,Malzahar,True,4,2,19,20,SG2_79010437
100,BOTTOM,Sivir,True,14,6,14,38,SG2_79010437
100,UTILITY,Rakan,True,0,8,32,97,SG2_79010437
200,TOP,Camille,False,8,7,4,28,SG2_79010437
200,JUNGLE,LeeSin,False,5,7,9,37,SG2_79010437
200,MIDDLE,TwistedFate,False,0,6,11,24,SG2_79010437
200,BOTTOM,Kaisa,False,11,8,8,30,SG2_79010437
200,UTILITY,Pyke,False,5,10,9,97,SG2_79010437
100,TOP,Yone,False,0,2,0,5,SG2_79417436
100,JUNGLE,JarvanIV,False,0,7,4,11,SG2_79417436
100,MIDDLE,Akali,False,3,1,0,10,SG2_79417436
100,BOTTOM,Kaisa,False,4,7,2,4,SG2_79417436
100,UTILITY,Elise,False,1,6,5,18,SG2_79417436
200,TOP,Shen,True,1,1,3,6,SG2_79417436
200,JUNGLE,Hecarim,True,8,1,4,8,SG2_79417436
200,MIDDLE,Lux,True,2,3,5,6,SG2_79417436
200,BOTTOM,Lucian,True,10,3,2,9,SG2_79417436
200,UTILITY,Yuumi,True,2,0,15,28,SG2_79417436
100,TOP,Gragas,False,4,10,4,25,SG2_78830896
100,JUNGLE,LeeSin,False,5,7,4,15,SG2_78830896
100,MIDDLE,TwistedFate,False,3,7,3,30,SG2_78830896
100,BOTTOM,Kaisa,False,6,5,5,14,SG2_78830896
100,UTILITY,Renata,False,2,11,9,73,SG2_78830896
200,TOP,Shen,True,4,4,17,22,SG2_78830896
200,JUNGLE,Kayn,True,11,4,11,43,SG2_78830896
200,MIDDLE,Lux,True,9,3,17,25,SG2_78830896
200,BOTTOM,Jhin,True,9,3,8,18,SG2_78830896
200,UTILITY,Zoe,True,7,6,17,58,SG2_78830896
100,TOP,KSante,True,2,2,1,15,SG2_79421441
100,JUNGLE,MonkeyKing,True,9,1,5,30,SG2_79421441
100,MIDDLE,Lux,True,9,3,7,17,SG2_79421441
100,BOTTOM,Samira,True,8,8,6,15,SG2_79421441
100,UTILITY,Rammus,True,0,6,14,66,SG2_79421441
200,TOP,Aatrox,False,1,4,2,17,SG2_79421441
200,JUNGLE,Lillia,False,6,4,8,11,SG2_79421441
200,MIDDLE,Corki,False,5,9,2,15,SG2_79421441
200,BOTTOM,Hwei,False,7,6,7,20,SG2_79421441
200,UTILITY,Yuumi,False,1,5,12,57,SG2_79421441
100,TOP,Camille,True,7,7,4,10,SG2_77172900
100,JUNGLE,Poppy,True,6,8,10,12,SG2_77172900
100,MIDDLE,Swain,True,5,6,19,21,SG2_77172900
100,BOTTOM,Jinx,True,11,1,9,15,SG2_77172900
100,UTILITY,Velkoz,True,8,2,15,75,SG2_77172900
200,TOP,Sett,False,8,10,7,17,SG2_77172900
200,JUNGLE,Lillia,False,7,7,7,18,SG2_77172900
200,MIDDLE,Lissandra,False,5,8,5,31,SG2_77172900
200,BOTTOM,Aphelios,False,4,7,1,13,SG2_77172900
200,UTILITY,Nami,False,0,5,10,52,SG2_77172900
100,TOP,Sett,True,5,11,7,26,SG2_79237865
100,JUNGLE,Elise,True,10,6,8,31,SG2_79237865
100,MIDDLE,Ahri,True,6,4,12,29,SG2_79237865
100,BOTTOM,Zeri,True,16,2,8,31,SG2_79237865
100,UTILITY,Blitzcrank,True,2,2,29,98,SG2_79237865
200,TOP,Kayle,False,8,10,5,10,SG2_79237865
200,JUNGLE,XinZhao,False,6,9,13,28,SG2_79237865
200,MIDDLE,Hwei,False,6,4,3,35,SG2_79237865
200,BOTTOM,Lucian,False,3,7,7,9,SG2_79237865
200,UTILITY,Shen,False,2,9,12,81,SG2_79237865
100,TOP,DrMundo,False,5,4,7,26,SG2_78133071
100,JUNGLE,Brand,False,12,4,6,26,SG2_78133071
100,MIDDLE,Sylas,False,12,7,5,21,SG2_78133071
100,BOTTOM,Caitlyn,False,8,9,8,20,SG2_78133071
100,UTILITY,Soraka,False,3,5,21,71,SG2_78133071
200,TOP,KogMaw,True,11,7,4,10,SG2_78133071
200,JUNGLE,Rammus,True,4,8,9,17,SG2_78133071
200,MIDDLE,Zed,True,3,5,10,11,SG2_78133071
200,BOTTOM,Sivir,True,4,10,10,10,SG2_78133071
200,UTILITY,Bard,True,7,10,15,86,SG2_78133071
100,TOP,KSante,False,8,9,6,22,SG2_79391260
100,JUNGLE,Poppy,False,6,7,7,31,SG2_79391260
100,MIDDLE,Aurora,False,5,7,8,50,SG2_79391260
100,BOTTOM,Jinx,False,5,9,4,22,SG2_79391260
100,UTILITY,Brand,False,5,12,13,84,SG2_79391260
200,TOP,Mordekaiser,True,9,6,11,27,SG2_79391260
200,JUNGLE,JarvanIV,True,4,2,25,35,SG2_79391260
200,MIDDLE,Taliyah,True,6,6,19,21,SG2_79391260
200,BOTTOM,MissFortune,True,25,6,4,30,SG2_79391260
200,UTILITY,Nautilus,True,0,9,27,90,SG2_79391260
100,TOP,Renekton,False,1,7,2,14,SG2_79025112
100,JUNGLE,Karthus,False,4,7,4,12,SG2_79025112
100,MIDDLE,Zoe,False,6,8,3,21,SG2_79025112
100,BOTTOM,Jhin,False,6,9,4,14,SG2_79025112
100,UTILITY,Alistar,False,1,5,9,50,SG2_79025112
200,TOP,Aatrox,True,2,3,5,14,SG2_79025112
200,JUNGLE,Nunu,True,11,1,4,26,SG2_79025112
200,MIDDLE,Sylas,True,11,7,3,25,SG2_79025112
200,BOTTOM,Sivir,True,12,5,6,18,SG2_79025112
200,UTILITY,Yuumi,True,0,2,20,41,SG2_79025112
100,TOP,Gragas,True,3,2,9,11,SG2_76991241
100,JUNGLE,Viego,True,11,3,10,17,SG2_76991241
100,MIDDLE,Mel,True,7,1,4,12,SG2_76991241
100,BOTTOM,Caitlyn,True,4,2,4,10,SG2_76991241
100,UTILITY,Rell,True,1,2,21,54,SG2_76991241
200,TOP,Zac,False,2,6,2,12,SG2_76991241
200,JUNGLE,JarvanIV,False,3,6,2,9,SG2_76991241
200,MIDDLE,Aurora,False,1,4,1,8,SG2_76991241
200,BOTTOM,Lucian,False,4,6,2,17,SG2_76991241
200,UTILITY,Milio,False,0,4,4,37,SG2_76991241
100,TOP,Darius,True,15,5,7,23,SG2_75625229
100,JUNGLE,Tryndamere,True,10,6,13,34,SG2_75625229
100,MIDDLE,Mel,True,8,6,13,22,SG2_75625229
100,BOTTOM,Jhin,True,5,6,16,24,SG2_75625229
100,UTILITY,Yuumi,True,2,3,24,61,SG2_75625229
200,TOP,DrMundo,False,6,6,3,14,SG2_75625229
200,JUNGLE,Diana,False,4,11,10,15,SG2_75625229
200,MIDDLE,Aurora,False,9,9,7,26,SG2_75625229
200,BOTTOM,Smolder,False,6,6,8,23,SG2_75625229
200,UTILITY,Milio,False,1,8,14,117,SG2_75625229
100,TOP,Vladimir,False,2,3,4,11,SG2_75588454
100,JUNGLE,MonkeyKing,False,3,7,6,17,SG2_75588454
100,MIDDLE,Yasuo,False,3,2,6,17,SG2_75588454
100,BOTTOM,Kaisa,False,3,5,2,11,SG2_75588454
100,UTILITY,Rakan,False,1,3,9,51,SG2_75588454
200,TOP,Aatrox,True,5,4,5,11,SG2_75588454
200,JUNGLE,Gwen,True,9,2,5,27,SG2_75588454
200,MIDDLE,Singed,True,2,1,7,12,SG2_75588454
200,BOTTOM,Ezreal,True,4,2,11,8,SG2_75588454
200,UTILITY,Nami,True,0,3,11,64,SG2_75588454
100,TOP,Yone,False,8,8,2,12,SG2_75728329
100,JUNGLE,Poppy,False,3,5,6,24,SG2_75728329
100,MIDDLE,Xerath,False,1,2,6,7,SG2_75728329
100,BOTTOM,Ezreal,False,1,6,0,10,SG2_75728329
100,UTILITY,Sona,False,2,4,4,31,SG2_75728329
200,TOP,Renekton,True,4,8,4,9,SG2_75728329
200,JUNGLE,Volibear,True,8,1,4,23,SG2_75728329
200,MIDDLE,Aurora,True,5,3,5,15,SG2_75728329
200,BOTTOM,Kaisa,True,6,1,6,11,SG2_75728329
200,UTILITY,Rell,True,2,2,11,42,SG2_75728329
100,TOP,Riven,False,0,0,0,0,SG2_77850194
100,JUNGLE,Ekko,False,0,0,0,0,SG2_77850194
100,MIDDLE,Orianna,False,0,0,0,0,SG2_77850194
100,BOTTOM,Jhin,False,0,0,0,0,SG2_77850194
100,UTILITY,Karma,False,0,0,0,0,SG2_77850194
200,TOP,DrMundo,True,0,0,0,0,SG2_77850194
200,JUNGLE,Diana,True,0,0,0,0,SG2_77850194
200,MIDDLE,Yasuo,True,0,0,0,0,SG2_77850194
200,BOTTOM,Nilah,True,0,0,0,0,SG2_77850194
